N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
305.0,한국카본,14250.0,650.0,-4.36%,500.0,14750.0,14800.0,14250.0
306.0,DN오토모티브,62600.0,600.0,+0.97%,500.0,61800.0,63100.0,61300.0
307.0,ARIRANG 200,32360.0,165.0,-0.51%,0.0,32320.0,32360.0,32185.0
308.0,HANARO 200,31890.0,175.0,-0.55%,0.0,31855.0,31900.0,31745.0
309.0,TIGER CD금리투자KIS(합성),51125.0,10.0,-0.02%,0.0,51130.0,51130.0,51125.0
310.0,영진약품,3345.0,10.0,+0.30%,500.0,3320.0,3360.0,3310.0
311.0,동원F&B,155500.0,0.0,0.00%,5000.0,156500.0,157500.0,155000.0
312.0,현대홈쇼핑,50000.0,50.0,+0.10%,5000.0,49750.0,50100.0,49650.0
313.0,SK디앤디,26650.0,550.0,-2.02%,1000.0,27250.0,27250.0,26650.0
314.0,삼양홀딩스,68400.0,100.0,-0.15%,5000.0,68500.0,68700.0,67900.0
315.0,KODEX MSCI Korea TR,10370.0,55.0,-0.53%,0.0,10355.0,10385.0,10330.0
316.0,신한알파리츠,7900.0,40.0,-0.50%,1000.0,7940.0,7940.0,7870.0
317.0,QV 코스피 변동성 매칭형 양매도 ETN,8095.0,0.0,0.00%,0.0,8095.0,8095.0,8095.0
318.0,유안타증권,2820.0,15.0,-0.53%,5000.0,2835.0,2845.0,2800.0
319.0,TIGER 단기채권액티브,50675.0,15.0,+0.03%,0.0,50670.0,50675.0,50665.0
320.0,자화전자,28000.0,1400.0,+5.26%,500.0,26400.0,28300.0,26150.0
321.0,SGC에너지,37100.0,350.0,-0.93%,5000.0,37200.0,37350.0,36900.0
322.0,세아제강,191000.0,3000.0,-1.55%,5000.0,192000.0,200000.0,190500.0
323.0,미래에셋증권2우B,3850.0,0.0,0.00%,5000.0,3865.0,3865.0,3840.0
324.0,한화손해보험,4610.0,55.0,-1.18%,5000.0,4635.0,4635.0,4600.0
325.0,KODEX 코스닥150,11205.0,50.0,-0.44%,0.0,11110.0,11240.0,11110.0
326.0,효성화학,168500.0,1500.0,-0.88%,5000.0,171000.0,171000.0,168000.0
327.0,미래에셋생명,3030.0,0.0,0.00%,5000.0,3035.0,3050.0,3020.0
328.0,남해화학,10650.0,600.0,-5.33%,1000.0,11000.0,11100.0,10650.0
329.0,신영증권,56200.0,200.0,+0.36%,5000.0,56400.0,56400.0,55300.0
330.0,풀무원,13600.0,150.0,-1.09%,500.0,13650.0,13800.0,13600.0
331.0,KINDEX 미국S&P500,13665.0,130.0,-0.94%,0.0,13655.0,13670.0,13635.0
332.0,KINDEX 200,31960.0,200.0,-0.62%,0.0,31880.0,31990.0,31805.0
333.0,NICE,13500.0,100.0,-0.74%,500.0,13550.0,13550.0,13400.0
334.0,HSD엔진,8550.0,300.0,-3.39%,1000.0,8830.0,8830.0,8500.0
335.0,KODEX 미국S&P500TR,11995.0,90.0,-0.74%,0.0,11970.0,12000.0,11960.0
336.0,HJ중공업,6090.0,90.0,-1.46%,5000.0,6150.0,6240.0,6020.0
337.0,삼성화재우,158500.0,500.0,-0.31%,500.0,159000.0,159000.0,158000.0
338.0,KOSEF 200TR,38585.0,220.0,-0.57%,0.0,38555.0,38615.0,38410.0
339.0,아모레퍼시픽우,47650.0,1350.0,-2.76%,500.0,48700.0,48700.0,47600.0
340.0,KBSTAR 단기통안채,105425.0,10.0,+0.01%,0.0,105435.0,105435.0,105425.0
341.0,롯데손해보험,1620.0,0.0,0.00%,1000.0,1620.0,1625.0,1610.0
342.0,신성이엔지,2425.0,65.0,-2.61%,500.0,2515.0,2530.0,2425.0
343.0,애경케미칼,10200.0,0.0,0.00%,500.0,10200.0,10400.0,10000.0
344.0,LF,16950.0,150.0,+0.89%,5000.0,16800.0,16950.0,16700.0
345.0,삼성 레버리지 천연가스 선물 ETN B,49310.0,1365.0,-2.69%,0.0,49560.0,49910.0,49310.0
346.0,KODEX Top5PlusTR,15295.0,65.0,-0.42%,0.0,15240.0,15295.0,15205.0
347.0,삼성SDI우,299000.0,2000.0,+0.67%,5000.0,296000.0,300000.0,294000.0
348.0,JW중외제약,21800.0,50.0,-0.23%,2500.0,21800.0,21850.0,21500.0
349.0,KODEX 선진국MSCI World,20470.0,200.0,-0.97%,0.0,20525.0,20525.0,20405.0
350.0,아세아시멘트,12250.0,200.0,-1.61%,500.0,12350.0,12350.0,12150.0
351.0,수산인더스트리,33400.0,750.0,+2.30%,200.0,32650.0,33400.0,32500.0
352.0,동아에스티,56000.0,300.0,-0.53%,5000.0,56300.0,56800.0,55600.0
353.0,코람코에너지리츠,5300.0,40.0,-0.75%,500.0,5340.0,5340.0,5300.0
354.0,고려제강,20300.0,100.0,-0.49%,1000.0,20400.0,20500.0,20200.0
355.0,국도화학,51600.0,100.0,+0.19%,5000.0,51500.0,51600.0,51000.0
356.0,세아홀딩스,115500.0,4000.0,-3.35%,5000.0,120000.0,120500.0,115500.0
357.0,코오롱글로벌,17900.0,200.0,-1.10%,5000.0,17900.0,18050.0,17800.0
358.0,세진중공업,7860.0,320.0,-3.91%,500.0,8100.0,8170.0,7790.0
359.0,송원산업,18600.0,250.0,-1.33%,500.0,18700.0,18750.0,18500.0
360.0,DI동일,17350.0,500.0,-2.80%,500.0,17750.0,17750.0,17250.0
361.0,한국자산신탁,3560.0,10.0,-0.28%,500.0,3585.0,3585.0,3540.0
362.0,빙그레,44750.0,50.0,-0.11%,5000.0,44800.0,44800.0,44450.0
363.0,TIGER KRX2차전지K-뉴딜,14205.0,245.0,-1.70%,0.0,14295.0,14315.0,14170.0
364.0,DL건설,19900.0,0.0,0.00%,5000.0,20150.0,20750.0,19900.0
365.0,동일산업,179500.0,500.0,-0.28%,5000.0,181000.0,181000.0,179000.0
366.0,미래에셋 레버리지 원유선물혼합 ETN(H),10580.0,1035.0,-8.91%,0.0,10520.0,10640.0,10520.0
367.0,코리아써키트,18350.0,250.0,+1.38%,500.0,17800.0,18500.0,17650.0
368.0,삼화콘덴서,41550.0,350.0,+0.85%,1000.0,40900.0,41800.0,40800.0
369.0,코오롱플라스틱,11350.0,150.0,-1.30%,1000.0,11450.0,11500.0,11250.0
370.0,이연제약,23850.0,50.0,+0.21%,500.0,23600.0,23900.0,23450.0
371.0,KODEX 코스닥150선물인버스,4910.0,15.0,+0.31%,0.0,4950.0,4960.0,4900.0
372.0,신성통상,2975.0,5.0,-0.17%,500.0,3075.0,3100.0,2965.0
373.0,SIMPAC,6450.0,40.0,+0.62%,500.0,6410.0,6450.0,6370.0
374.0,이수페타시스,6660.0,160.0,+2.46%,1000.0,6360.0,6680.0,6320.0
375.0,맵스리얼티1,4530.0,20.0,+0.44%,0.0,4520.0,4540.0,4510.0
376.0,한일현대시멘트,23600.0,400.0,-1.67%,5000.0,24000.0,24300.0,23400.0
377.0,일양약품,21950.0,50.0,+0.23%,2500.0,21850.0,22000.0,21500.0
378.0,삼양사,40300.0,250.0,-0.62%,5000.0,40550.0,40550.0,40150.0
379.0,쌍용차,2770.0,0.0,0.00%,5000.0,0.0,0.0,0.0
380.0,KINDEX 미국나스닥100,12865.0,120.0,-0.92%,0.0,12840.0,12875.0,12830.0
381.0,KODEX 코스피,24715.0,115.0,-0.46%,0.0,24665.0,24725.0,24610.0
382.0,HDC,6900.0,0.0,0.00%,5000.0,6880.0,6960.0,6870.0
383.0,KOSEF 국고채10년,107720.0,435.0,-0.40%,0.0,108155.0,108195.0,107705.0
384.0,스카이라이프,8510.0,160.0,+1.92%,2500.0,8350.0,8540.0,8300.0
385.0,한국토지신탁,1605.0,5.0,-0.31%,1000.0,1610.0,1610.0,1600.0
386.0,롯데정보통신,26300.0,50.0,+0.19%,5000.0,26200.0,26450.0,26100.0
387.0,KBSTAR KIS종합채권(A-이상)액티브,93545.0,35.0,-0.04%,0.0,93545.0,93545.0,93545.0
388.0,흥아해운,1680.0,5.0,+0.30%,500.0,1660.0,1685.0,1655.0
389.0,교보증권,6230.0,30.0,-0.48%,5000.0,6290.0,6290.0,6210.0
390.0,유나이티드제약,24650.0,550.0,+2.28%,500.0,24100.0,24800.0,23850.0
391.0,서흥,34600.0,250.0,-0.72%,500.0,34650.0,34750.0,34550.0
392.0,락앤락,7740.0,20.0,-0.26%,500.0,7750.0,7750.0,7720.0
393.0,한라홀딩스,38050.0,400.0,-1.04%,5000.0,38350.0,38350.0,37950.0
394.0,신영증권우,56400.0,100.0,-0.18%,5000.0,57000.0,57000.0,56400.0
395.0,YG PLUS,6260.0,40.0,-0.63%,500.0,6250.0,6350.0,6180.0
396.0,LG헬로비전,5090.0,20.0,+0.39%,2500.0,5100.0,5100.0,5050.0
397.0,LX하우시스,43900.0,550.0,-1.24%,5000.0,44450.0,44450.0,43700.0
398.0,KODEX 미국FANG플러스(H),20450.0,525.0,-2.50%,0.0,20430.0,20470.0,20370.0
399.0,STX엔진,17000.0,750.0,-4.23%,2500.0,17700.0,17700.0,16850.0
400.0,KEC,2695.0,5.0,+0.19%,500.0,2660.0,2710.0,2660.0
401.0,SK렌터카,8280.0,10.0,+0.12%,500.0,8230.0,8340.0,8200.0
402.0,BGF,4030.0,15.0,-0.37%,1000.0,4045.0,4045.0,4020.0
403.0,한진,25600.0,50.0,-0.19%,5000.0,25700.0,25700.0,25550.0
404.0,대성에너지,13900.0,550.0,-3.81%,1000.0,14250.0,14600.0,13800.0
405.0,TIGER 미국S&P500선물(H),46845.0,550.0,-1.16%,0.0,46750.0,46870.0,46725.0
406.0,한전산업,11700.0,50.0,+0.43%,500.0,11500.0,11750.0,11450.0
407.0,화신,10900.0,150.0,+1.40%,500.0,10750.0,11050.0,10600.0
408.0,KG케미칼,27300.0,50.0,+0.18%,5000.0,27100.0,27500.0,26950.0
409.0,롯데하이마트,15900.0,50.0,-0.31%,5000.0,15950.0,15950.0,15750.0
410.0,테이팩스,78800.0,200.0,+0.25%,500.0,78000.0,78900.0,77500.0
411.0,한솔제지,15600.0,50.0,-0.32%,5000.0,15700.0,15800.0,15550.0
412.0,삼부토건,1970.0,5.0,-0.25%,1000.0,1965.0,1975.0,1955.0
413.0,대신증권우,14200.0,50.0,+0.35%,5000.0,14200.0,14200.0,14150.0
414.0,TYM,2405.0,30.0,-1.23%,500.0,2425.0,2435.0,2390.0
415.0,잇츠한불,16700.0,150.0,+0.91%,500.0,16700.0,16900.0,16400.0
416.0,지역난방공사,31600.0,50.0,+0.16%,5000.0,31350.0,32000.0,31350.0
417.0,KODEX 미국나스닥100TR,11030.0,105.0,-0.94%,0.0,11020.0,11050.0,10995.0
418.0,이리츠코크렙,5730.0,20.0,-0.35%,500.0,5800.0,5800.0,5730.0
419.0,TIGER 차이나항셍테크,6160.0,95.0,-1.52%,0.0,6145.0,6165.0,6110.0
420.0,애경산업,13700.0,100.0,-0.72%,1000.0,13700.0,13900.0,13600.0
421.0,NPC,9800.0,400.0,+4.26%,500.0,9400.0,10100.0,9390.0
422.0,SNT중공업,10800.0,500.0,-4.42%,2500.0,11100.0,11300.0,10700.0
423.0,TIGER 미국달러단기채권액티브,11550.0,20.0,+0.17%,0.0,11560.0,11575.0,11545.0
424.0,대원제약,16300.0,0.0,0.00%,500.0,16250.0,16300.0,16050.0
425.0,대한제강,14350.0,250.0,-1.71%,1000.0,14450.0,14500.0,14350.0
426.0,SK증권,747.0,8.0,-1.06%,500.0,757.0,757.0,743.0
427.0,한화3우B,15700.0,300.0,-1.87%,5000.0,16000.0,16000.0,15650.0
428.0,일동홀딩스,30400.0,100.0,-0.33%,1000.0,30550.0,31050.0,29900.0
429.0,광동제약,6650.0,60.0,-0.89%,1000.0,6680.0,6680.0,6620.0
430.0,KOSEF 200,31810.0,220.0,-0.69%,0.0,31730.0,31810.0,31675.0
431.0,아이마켓코리아,10400.0,100.0,+0.97%,500.0,10250.0,10400.0,10250.0
432.0,한일홀딩스,11250.0,200.0,+1.81%,1000.0,11100.0,11250.0,10850.0
433.0,퍼시스,30150.0,50.0,+0.17%,1000.0,30100.0,30500.0,30100.0
434.0,경방,12600.0,50.0,+0.40%,500.0,12400.0,12600.0,12400.0
435.0,삼진제약,24800.0,50.0,+0.20%,1000.0,25150.0,25600.0,24750.0
436.0,AJ네트웍스,7340.0,190.0,-2.52%,1000.0,7480.0,7480.0,7280.0
437.0,신대양제지,84600.0,400.0,-0.47%,5000.0,84900.0,86000.0,84100.0
438.0,HLB글로벌,8030.0,50.0,+0.63%,500.0,7890.0,8060.0,7890.0
439.0,TIGER 일본니케이225,16060.0,95.0,-0.59%,0.0,15955.0,16090.0,15950.0
440.0,케이씨텍,16150.0,100.0,-0.62%,500.0,16100.0,16300.0,16050.0
441.0,아세아제지,37200.0,200.0,-0.53%,5000.0,37000.0,37400.0,36750.0
442.0,휴스틸,8400.0,0.0,0.00%,1000.0,8360.0,8910.0,8270.0
443.0,신도리코,32650.0,0.0,0.00%,5000.0,32800.0,32800.0,32500.0
444.0,한국쉘석유,253000.0,500.0,-0.20%,5000.0,252000.0,253000.0,252000.0
445.0,티웨이항공,2050.0,45.0,+2.24%,500.0,2005.0,2055.0,1985.0
446.0,현대차증권,10300.0,50.0,-0.48%,5000.0,10300.0,10300.0,10200.0
447.0,KINDEX 단기통안채,100810.0,10.0,+0.01%,0.0,100810.0,100815.0,100805.0
448.0,E1,46850.0,400.0,-0.85%,5000.0,47200.0,47200.0,46750.0
449.0,한국금융지주우,54600.0,0.0,0.00%,5000.0,54800.0,54800.0,54200.0
450.0,코오롱,25300.0,100.0,-0.39%,5000.0,25150.0,25450.0,25150.0
451.0,환인제약,17050.0,50.0,-0.29%,500.0,17100.0,17100.0,17000.0
452.0,키다리스튜디오,8640.0,20.0,+0.23%,500.0,8490.0,8640.0,8480.0
453.0,농심홀딩스,67900.0,0.0,0.00%,5000.0,67500.0,67900.0,67400.0
454.0,도화엔지니어링,9310.0,100.0,-1.06%,500.0,9420.0,9540.0,9280.0
455.0,일진다이아,22050.0,200.0,-0.90%,1000.0,22200.0,22250.0,21950.0
456.0,스틱인베스트먼트,7500.0,10.0,+0.13%,500.0,7400.0,7510.0,7360.0
457.0,한국콜마홀딩스,16750.0,150.0,+0.90%,500.0,16600.0,16800.0,16500.0
458.0,조선내화,77700.0,200.0,-0.26%,5000.0,77900.0,78000.0,77700.0
459.0,제일약품,20950.0,100.0,+0.48%,500.0,20600.0,20950.0,20600.0
460.0,금호건설,8310.0,20.0,-0.24%,5000.0,8310.0,8340.0,8260.0
461.0,자이에스앤디,7850.0,80.0,+1.03%,1000.0,7760.0,7850.0,7720.0
462.0,GS글로벌,3685.0,30.0,+0.82%,2500.0,3645.0,3785.0,3635.0
463.0,삼양패키징,19250.0,50.0,+0.26%,5000.0,19200.0,19250.0,19000.0
464.0,미원홀딩스,130500.0,500.0,-0.38%,500.0,130500.0,131000.0,130500.0
465.0,조광피혁,45150.0,300.0,+0.67%,5000.0,44850.0,45400.0,44100.0
466.0,엘브이엠씨홀딩스,3015.0,70.0,+2.38%,0.0,2985.0,3015.0,2930.0
467.0,대상홀딩스,8210.0,20.0,-0.24%,1000.0,8310.0,8310.0,8150.0
468.0,하나제약,16700.0,0.0,0.00%,500.0,16700.0,16800.0,16550.0
469.0,종근당홀딩스,59200.0,300.0,-0.50%,2500.0,59700.0,59700.0,59000.0
470.0,한신기계,9140.0,50.0,+0.55%,500.0,8970.0,9170.0,8970.0
471.0,현대퓨처넷,2685.0,25.0,-0.92%,500.0,2685.0,2725.0,2630.0
472.0,웅진씽크빅,2555.0,25.0,-0.97%,500.0,2530.0,2600.0,2530.0
473.0,KBSTAR Fn수소경제테마,10335.0,160.0,-1.52%,0.0,10445.0,10455.0,10325.0
474.0,CJ4우(전환),69700.0,600.0,-0.85%,5000.0,70000.0,70000.0,69500.0
475.0,삼아알미늄,26750.0,350.0,-1.29%,500.0,26800.0,27050.0,26600.0
476.0,디앤디플랫폼리츠,4565.0,40.0,-0.87%,1000.0,4580.0,4580.0,4560.0
477.0,TCC스틸,12450.0,100.0,-0.80%,1000.0,12350.0,12550.0,12350.0
478.0,풍산홀딩스,28100.0,400.0,-1.40%,5000.0,28350.0,28500.0,28050.0
479.0,한국철강,6880.0,0.0,0.00%,1000.0,6810.0,6890.0,6810.0
480.0,KODEX K-메타버스액티브,8335.0,25.0,-0.30%,0.0,8280.0,8370.0,8280.0
481.0,무림P&P,4675.0,35.0,+0.75%,2500.0,4670.0,4735.0,4645.0
482.0,TIGER Fn메타버스,8220.0,30.0,-0.36%,0.0,8150.0,8255.0,8150.0
483.0,조일알미늄,2275.0,45.0,-1.94%,500.0,2285.0,2295.0,2260.0
484.0,대동,11950.0,300.0,-2.45%,1000.0,12050.0,12100.0,11900.0
485.0,아주스틸,10750.0,0.0,0.00%,500.0,10600.0,10800.0,10600.0
486.0,일진홀딩스,5740.0,20.0,+0.35%,1000.0,5650.0,5740.0,5650.0
487.0,모토닉,8520.0,10.0,-0.12%,500.0,8530.0,8530.0,8450.0
488.0,금호석유우,92900.0,500.0,+0.54%,5000.0,92400.0,93000.0,91800.0
489.0,대한제당,3120.0,5.0,+0.16%,500.0,3115.0,3140.0,3100.0
490.0,교촌에프앤비,11200.0,100.0,-0.88%,500.0,11300.0,11300.0,11150.0
491.0,남양유업,386500.0,2500.0,+0.65%,5000.0,378500.0,387000.0,378500.0
492.0,다올투자증권,4610.0,40.0,-0.86%,5000.0,4640.0,4650.0,4600.0
493.0,동화약품,9950.0,0.0,0.00%,1000.0,10000.0,10000.0,9840.0
494.0,알루코,3085.0,5.0,+0.16%,500.0,3055.0,3085.0,3030.0
495.0,삼익THK,13150.0,150.0,-1.13%,500.0,13250.0,13250.0,13050.0
496.0,유진투자증권,2845.0,20.0,-0.70%,5000.0,2855.0,2860.0,2825.0
497.0,신한 레버리지 천연가스 선물 ETN,27445.0,615.0,-2.19%,0.0,27590.0,27640.0,27350.0
498.0,신세계 I&C,15900.0,950.0,+6.35%,500.0,14950.0,15900.0,14900.0
499.0,화승인더,4930.0,25.0,+0.51%,500.0,4915.0,4980.0,4895.0
500.0,이월드,1915.0,10.0,-0.52%,1000.0,1895.0,1925.0,1895.0
501.0,하이트진로홀딩스,11700.0,100.0,-0.85%,5000.0,11800.0,11800.0,11700.0
502.0,삼성출판사,27150.0,100.0,+0.37%,500.0,26700.0,27350.0,26700.0
503.0,우진,13250.0,250.0,+1.92%,500.0,12950.0,13300.0,12950.0
504.0,대한방직,50800.0,200.0,-0.39%,1000.0,50700.0,50800.0,50700.0
505.0,동양,1115.0,0.0,0.00%,500.0,1115.0,1120.0,1105.0
506.0,신한서부티엔디리츠,4755.0,40.0,-0.83%,1000.0,4840.0,4845.0,4755.0
507.0,아세아,121000.0,1000.0,-0.82%,5000.0,122000.0,122000.0,120500.0
508.0,KBSTAR KIS단기종합채권(AA-이상)액티브,101085.0,10.0,+0.01%,0.0,101080.0,101085.0,101080.0
509.0,광주신세계,32700.0,150.0,+0.46%,1000.0,32700.0,32800.0,32500.0
510.0,세방,13500.0,100.0,+0.75%,500.0,13300.0,13500.0,13250.0
511.0,SNT홀딩스,15850.0,100.0,+0.63%,500.0,15750.0,15850.0,15650.0
512.0,TIGER 리츠부동산인프라,5495.0,20.0,-0.36%,0.0,5515.0,5520.0,5495.0
513.0,S-Oil우,63900.0,3100.0,-4.63%,2500.0,65700.0,66300.0,63600.0
514.0,일신방직,106500.0,500.0,+0.47%,5000.0,105500.0,107500.0,105000.0
515.0,백산,10500.0,50.0,+0.48%,500.0,10350.0,10550.0,10300.0
516.0,대교,3005.0,0.0,0.00%,500.0,2995.0,3020.0,2970.0
517.0,HANARO MSCI Korea TR,13030.0,45.0,-0.34%,0.0,12980.0,13030.0,12980.0
518.0,성신양회,10300.0,150.0,-1.44%,5000.0,10450.0,10450.0,10250.0
519.0,TIGER 글로벌자율주행&전기차SOLACTIVE,10500.0,100.0,-0.94%,0.0,10480.0,10510.0,10400.0
520.0,KPX홀딩스,59500.0,0.0,0.00%,5000.0,59500.0,59500.0,59200.0
521.0,KSS해운,10850.0,50.0,-0.46%,500.0,10900.0,10900.0,10750.0
522.0,BYC,401000.0,4500.0,+1.13%,5000.0,399000.0,401000.0,399000.0
523.0,TIGER 차이나과창판STAR50(합성),8170.0,10.0,-0.12%,0.0,8165.0,8180.0,8120.0
524.0,사조대림,27150.0,50.0,-0.18%,5000.0,27200.0,27200.0,26850.0
525.0,태영건설,6350.0,40.0,-0.63%,500.0,6350.0,6360.0,6300.0
526.0,남선알미늄,2240.0,20.0,-0.88%,500.0,2230.0,2250.0,2225.0
527.0,KODEX 삼성그룹밸류,8205.0,40.0,-0.49%,0.0,8150.0,8205.0,8150.0
528.0,현대코퍼레이션,18500.0,250.0,-1.33%,5000.0,18750.0,18800.0,18400.0
529.0,삼영무역,13250.0,50.0,-0.38%,500.0,13350.0,13350.0,13250.0
530.0,선진,10250.0,100.0,-0.97%,500.0,10300.0,10350.0,10200.0
531.0,삼성제약,3620.0,10.0,-0.28%,500.0,3640.0,3640.0,3600.0
532.0,대한제분,143500.0,500.0,-0.35%,5000.0,144000.0,145000.0,142500.0
533.0,케이씨,17850.0,150.0,-0.83%,500.0,17950.0,17950.0,17750.0
534.0,에이프로젠제약,606.0,1.0,-0.16%,500.0,607.0,608.0,599.0
535.0,유니퀘스트,8830.0,10.0,-0.11%,500.0,8830.0,8830.0,8670.0
536.0,동부건설,10550.0,50.0,-0.47%,5000.0,10550.0,10600.0,10400.0
537.0,KBSTAR ESG사회책임투자,10535.0,65.0,-0.61%,0.0,10530.0,10535.0,10495.0
538.0,KPX케미칼,49800.0,100.0,-0.20%,5000.0,49650.0,49850.0,49650.0
539.0,한농화성,15300.0,250.0,+1.66%,500.0,15050.0,15450.0,14800.0
540.0,동아지질,17000.0,150.0,-0.87%,500.0,17150.0,17150.0,16850.0
541.0,대성산업,5230.0,20.0,-0.38%,5000.0,5150.0,5290.0,5150.0
542.0,LS네트웍스,3000.0,15.0,-0.50%,5000.0,2985.0,3010.0,2980.0
543.0,한독,17150.0,50.0,-0.29%,500.0,17100.0,17150.0,16950.0
544.0,KBSTAR 미국나스닥100,12480.0,110.0,-0.87%,0.0,12455.0,12485.0,12445.0
545.0,진흥기업,1610.0,20.0,-1.23%,500.0,1615.0,1620.0,1585.0
546.0,TIGER KRX BBIG K-뉴딜,7630.0,85.0,-1.10%,0.0,7635.0,7655.0,7615.0
547.0,서연이화,8590.0,0.0,0.00%,500.0,8570.0,8700.0,8480.0
548.0,JW홀딩스,3295.0,15.0,-0.45%,500.0,3305.0,3320.0,3265.0
549.0,LS전선아시아,7570.0,50.0,-0.66%,500.0,7550.0,7600.0,7530.0
550.0,동성케미컬,4665.0,10.0,-0.21%,1000.0,4675.0,4680.0,4650.0
551.0,경인양행,5560.0,10.0,-0.18%,500.0,5570.0,5600.0,5490.0
552.0,에어부산,3545.0,30.0,-0.84%,1000.0,3575.0,3575.0,3505.0
553.0,태림포장,3235.0,25.0,-0.77%,500.0,3255.0,3255.0,3210.0
554.0,대덕,6750.0,180.0,+2.74%,500.0,6590.0,6770.0,6560.0
555.0,한세예스24홀딩스,5700.0,20.0,+0.35%,500.0,5640.0,5730.0,5640.0
556.0,제이에스코퍼레이션,17050.0,100.0,+0.59%,100.0,16850.0,17200.0,16700.0
557.0,부국증권,21800.0,200.0,-0.91%,5000.0,22000.0,22000.0,21700.0
558.0,KISCO홀딩스,13950.0,50.0,-0.36%,1000.0,13850.0,14000.0,13850.0
559.0,신세계푸드,58200.0,200.0,+0.34%,5000.0,58000.0,58400.0,57900.0
560.0,TRUE 레버리지 천연가스 선물 ETN(H),22475.0,595.0,-2.58%,0.0,22615.0,22665.0,22440.0
561.0,CJ제일제당 우,169000.0,1000.0,+0.60%,5000.0,171000.0,171000.0,166500.0
562.0,사조산업,44850.0,150.0,-0.33%,5000.0,45000.0,45050.0,44750.0
563.0,경농,11450.0,100.0,-0.87%,500.0,11500.0,11500.0,11350.0
564.0,포스코스틸리온,37000.0,300.0,+0.82%,5000.0,36300.0,37200.0,36300.0
565.0,현대리바트,10800.0,50.0,-0.46%,1000.0,10750.0,10800.0,10700.0
566.0,HDC랩스,8490.0,0.0,0.00%,500.0,8490.0,8530.0,8480.0
567.0,인스코비,2005.0,5.0,-0.25%,500.0,1985.0,2035.0,1985.0
568.0,금호에이치티,1090.0,0.0,0.00%,500.0,1075.0,1095.0,1075.0
569.0,코람코더원리츠,5340.0,50.0,-0.93%,500.0,5390.0,5390.0,5320.0
570.0,넥센,4025.0,15.0,-0.37%,500.0,4040.0,4050.0,4025.0
571.0,흥국화재,3340.0,20.0,+0.60%,5000.0,3320.0,3340.0,3305.0
572.0,삼영전자,10700.0,100.0,-0.93%,500.0,10800.0,10800.0,10550.0
573.0,동남합성,59200.0,600.0,-1.00%,500.0,59800.0,59800.0,59200.0
574.0,현대차3우B,87800.0,0.0,0.00%,5000.0,87900.0,88100.0,87500.0
575.0,일성신약,80000.0,0.0,0.00%,5000.0,80000.0,80000.0,79400.0
576.0,두산우,53100.0,600.0,+1.14%,5000.0,52400.0,53600.0,51700.0
577.0,KODEX 반도체,27195.0,170.0,+0.63%,0.0,26800.0,27205.0,26705.0
578.0,DB금융투자,4970.0,0.0,0.00%,5000.0,4990.0,5040.0,4965.0
579.0,휴비스,6110.0,20.0,+0.33%,5000.0,6090.0,6110.0,6060.0
580.0,삼성전기우,72500.0,300.0,-0.41%,5000.0,72600.0,72800.0,72300.0
581.0,AK홀딩스,15900.0,0.0,0.00%,5000.0,15950.0,15950.0,15700.0
582.0,디씨엠,18450.0,0.0,0.00%,500.0,18200.0,18550.0,18200.0
583.0,KH 필룩스,1370.0,10.0,-0.72%,500.0,1365.0,1380.0,1365.0
584.0,일진전기,5660.0,80.0,-1.39%,1000.0,5730.0,5730.0,5620.0
585.0,삼화페인트,7710.0,0.0,0.00%,500.0,7650.0,7780.0,7630.0
586.0,현대비앤지스틸,13900.0,150.0,-1.07%,5000.0,13900.0,14100.0,13900.0
587.0,SOL 종합채권(AA-이상)액티브,97275.0,55.0,-0.06%,0.0,97370.0,97370.0,97275.0
588.0,예스코홀딩스,34450.0,250.0,-0.72%,5000.0,34750.0,34750.0,34450.0
589.0,그린케미칼,8570.0,0.0,0.00%,500.0,8570.0,8680.0,8470.0
590.0,해태제과식품,7050.0,0.0,0.00%,500.0,7170.0,7170.0,7010.0
591.0,KBSTAR 미국S&P500,11815.0,125.0,-1.05%,0.0,11825.0,11830.0,11800.0
592.0,계룡건설,22750.0,250.0,-1.09%,5000.0,23050.0,23050.0,22650.0
593.0,방림,4800.0,50.0,-1.03%,500.0,4850.0,4865.0,4780.0
594.0,대원강업,3265.0,10.0,-0.31%,500.0,3220.0,3275.0,3220.0
595.0,금강공업,6890.0,100.0,-1.43%,1000.0,6990.0,6990.0,6880.0
596.0,제일파마홀딩스,12650.0,100.0,+0.80%,500.0,12600.0,12650.0,12400.0
597.0,사조동아원,1430.0,20.0,-1.38%,500.0,1425.0,1440.0,1420.0
598.0,JW생명과학,12700.0,0.0,0.00%,2500.0,12600.0,12750.0,12600.0
599.0,아모레G3우(전환),28050.0,150.0,-0.53%,500.0,28350.0,28350.0,28050.0
600.0,태경산업,6730.0,30.0,-0.44%,500.0,6760.0,6800.0,6660.0
601.0,한미글로벌,17850.0,300.0,+1.71%,500.0,18300.0,19450.0,17700.0
602.0,HANARO 200 TOP10,8075.0,0.0,0.00%,0.0,8030.0,8075.0,8030.0
603.0,제주은행,6080.0,110.0,-1.78%,5000.0,6250.0,6250.0,6060.0
604.0,삼성 인버스 2X WTI원유 선물 ETN,130.0,10.0,+8.33%,0.0,125.0,130.0,125.0
605.0,백광산업,4330.0,60.0,-1.37%,500.0,4345.0,4350.0,4315.0
